49038,183,31,35,,86,,61,42,34,88,23,54,57,24,24,187,1919,96,1839,38554,3183,498,249,586,450,498,222,leme
48966,493,105,208,53,455,24,345,306,229,811,567,486,1738,260,160,1790,14696,1121,3015,8529,1974,404,425,957,1436,7542,837,candida
48809,457,317,369,223,399,36,240,487,280,3442,991,2267,1438,1337,419,2231,7745,993,4864,12234,3597,692,422,662,447,1671,549,calixto
48713,501,402,1924,96,2280,712,134,575,1240,996,308,737,1892,372,651,10425,4843,1078,3849,8471,1176,525,1369,583,621,1527,1426,nery
48675,414,60,341,45,547,32,114,2680,22,88,57,30,299,68,146,9534,9195,291,2798,14384,3708,395,328,461,745,1141,752,boas
48631,666,113,1522,531,583,166,203,534,370,2991,1365,1959,1643,467,114,1202,7249,1306,4838,10607,2822,2054,1557,544,821,1759,645,tomas
48615,449,686,3300,266,14306,1086,349,3559,709,796,416,515,826,368,366,2734,5106,314,3362,4664,905,676,203,208,471,1358,617,nazare
48347,111,20,177,,273,,101,149,34,135,46,60,925,49,58,793,4044,1327,23982,7041,3451,860,2665,241,332,1067,396,marins
48091,337,263,240,36,584,477,105,181,70,1141,862,1688,1786,803,213,1464,7072,1280,5451,13802,3105,3248,1160,489,805,1148,281,fortunato
47969,367,,201,15,1211,102,48,46,65,283,15,26,54,,19,76,349,60,897,8038,8727,5505,18246,2564,742,181,109,cavalheiro
47886,282,115,565,90,1314,86,372,5511,1026,2374,62,35,303,57,36,720,8653,2016,6742,6871,1538,2487,4621,200,311,795,704,madeira
47724,278,729,2195,387,3709,327,362,5019,859,9222,788,997,3060,211,60,2178,1418,580,5119,5891,639,386,895,133,463,773,1046,leitao
47701,302,17,29,17,73,,49,,,15,41,,68,,25,170,4964,1993,7960,2462,2113,2033,22947,1338,603,151,273,brum
47555,156,27,1937,110,3045,154,187,2217,50,564,96,120,1214,123,254,1797,8265,722,6829,12083,1320,630,1616,262,553,2283,941,salgado
47398,458,106,347,69,552,45,227,252,204,580,338,716,1222,362,179,2301,6092,1185,4495,11163,4396,1824,5986,970,1244,1480,605,cezar
47014,312,80,469,67,471,,283,545,589,2907,694,2530,950,476,292,638,6887,1775,4085,11987,2879,3237,1361,731,561,1748,456,delfino
46804,386,48,355,66,304,,226,142,801,2652,779,1858,2599,1450,204,1138,6860,785,3934,13717,3258,823,459,707,637,2126,489,honorio
46795,468,237,989,432,965,24,103,387,201,4452,686,1532,1859,404,119,1100,5796,877,3343,11191,3137,2652,1655,430,706,2497,553,tome
46407,611,143,505,196,835,49,314,496,260,2735,1156,2020,3477,1626,428,1231,4443,1119,3800,10633,3164,1448,1214,763,1127,2019,595,lorenco
46173,322,191,529,136,797,167,192,1345,427,764,349,346,913,470,484,2691,2605,1743,5834,9232,3793,3429,5612,1115,790,1117,780,cardozo
46107,320,115,3305,623,9093,1129,97,1548,191,767,1058,3932,795,1725,177,1828,2487,2545,3449,4024,844,1222,3311,259,177,475,611,sarmento
45936,127,120,1544,90,3595,582,48,533,219,1195,103,419,773,693,218,1270,2326,6382,8681,8105,1782,921,3593,1413,409,299,496,loureiro
45829,357,90,146,33,368,53,95,274,347,1235,1171,3583,3836,1354,87,573,4138,1191,4255,11203,3184,3894,1481,453,600,1370,458,claudino
44563,257,95,2406,237,2654,655,381,17310,1277,549,426,1022,2687,334,59,351,1494,109,3626,4511,698,277,402,209,495,1234,808,frazao
44512,632,99,830,952,642,74,45,354,265,384,73,48,299,32,44,1906,6685,1706,3541,9538,2829,1126,5596,5347,802,370,293,medina
44396,222,147,921,100,562,31,108,318,259,920,486,1238,3686,1206,224,1066,7354,639,3286,12149,2826,2482,856,752,924,1396,238,sebastiao
44351,314,210,2186,73,1880,149,2557,742,195,382,264,413,837,176,296,4819,6739,1426,7955,6755,1043,815,872,283,948,1393,629,gloria
44114,607,721,2604,238,5839,1141,964,2606,790,4988,682,1282,2682,599,494,3276,3853,857,2125,2805,426,635,399,263,583,1777,878,marciel
44056,372,376,282,30,1191,,175,233,145,1256,296,505,714,43,143,1748,10694,1270,3702,10226,3160,1001,700,990,937,3023,831,marcal
44015,318,141,675,42,549,22,66,768,414,2497,1660,1418,2161,1156,400,1257,5129,1109,5304,12324,2743,965,689,512,499,689,508,valentim
43984,238,143,581,56,1160,57,279,1040,437,1399,680,900,3087,1091,168,2275,4754,572,3941,11653,2228,1128,2293,467,1038,1822,497,silvs
43790,378,416,1166,197,1555,133,348,507,227,5472,2848,345,222,77,44,2398,6511,758,4535,6786,889,435,547,176,740,4973,1107,bessa
43723,402,116,610,293,818,67,91,745,401,1539,676,529,2260,719,348,1066,6643,697,2994,12672,3446,1659,1037,552,1027,1587,729,gustavo
43421,418,945,2213,379,3968,760,1037,4707,1991,5467,98,86,138,41,49,492,5705,322,4025,5369,582,255,380,432,551,1566,1445,mourao
43283,107,86,744,25,1179,85,887,1103,922,912,141,207,563,344,290,17680,3506,432,2773,6879,796,247,578,572,335,1004,886,mascarenhas
43232,247,44,1372,88,708,125,351,199,171,1580,1460,1493,2238,1055,490,2264,6525,825,5376,9671,2174,1974,472,473,429,972,456,mauricio
43106,553,208,691,72,571,277,178,291,408,3098,487,529,511,201,154,950,7504,1371,3590,12469,2281,2373,1304,600,540,1562,333,felicio
42759,270,183,799,44,635,70,95,1187,3687,389,84,45,153,299,314,406,4310,331,3769,7917,2913,3050,9162,359,1091,609,588,fortes
42372,635,128,245,89,315,,180,248,236,1842,767,1709,2542,1225,235,981,7069,1136,3322,11335,2556,1719,1195,554,522,1299,280,apolinario
42135,313,249,453,335,1494,112,123,908,426,3651,1363,1155,2806,1051,268,1795,5805,417,2907,8335,1979,1496,1087,416,886,1750,555,davi
42003,732,92,516,331,139,,26,36,,82,53,17,68,,16,100,342,73,831,10303,6013,3488,10305,6381,1593,253,197,ortiz
41990,241,59,932,1107,622,117,180,879,516,2729,3129,8546,5329,694,53,622,1090,207,4267,5901,685,887,1156,304,401,708,629,trajano
41977,339,103,388,138,624,40,94,260,248,1018,827,619,2245,739,396,802,4304,665,5508,13382,3239,1587,1041,742,840,1192,597,matheus
41923,997,609,1912,251,2930,292,581,2389,523,2062,825,1101,2334,563,400,2774,3723,813,2992,5615,1803,638,999,922,1563,1789,523,freita
41877,264,99,493,128,752,59,313,199,207,1315,1064,1099,1280,420,332,1358,7329,882,4444,11455,3103,918,720,635,488,1910,611,bonifacio
41700,166,172,153,41,1438,199,290,1015,119,153,90,147,3066,386,67,352,2018,393,3310,5088,1480,7954,5624,4736,582,1995,666,espindola
41188,215,67,360,247,1065,191,120,584,227,2085,616,887,1210,340,125,1538,4794,810,3953,11717,2564,2001,1801,367,1065,1691,548,david
41006,179,,29,,136,,70,60,,64,15,29,97,19,18,106,457,207,795,2121,5846,10709,18618,323,771,188,109,becker
40968,211,175,466,63,529,16,258,420,404,2727,1209,2095,3017,1227,329,973,4904,828,4774,9442,1595,761,1023,598,508,1824,592,verissimo
40811,433,49,298,25,332,,96,357,,58,42,34,308,56,119,9177,8674,257,1929,11687,3285,308,281,493,742,1102,651,vilas
40799,260,37,1129,1888,248,22,28,96,57,115,70,99,155,24,35,915,1145,185,2019,17766,3745,1588,3255,4535,660,380,343,martinez
40782,245,104,240,100,606,18,196,886,314,1843,1021,1038,2754,573,163,1054,5784,662,5807,9875,2270,1462,1032,456,490,1275,514,leonardo
40467,212,55,553,290,3719,110,133,200,71,680,485,648,2497,550,133,1753,6597,880,3738,10575,2827,447,384,575,506,1374,475,aleixo
40349,276,15,55,27,675,24,142,54,,60,52,25,88,16,25,599,8467,1276,9112,7801,2085,796,5841,612,514,1321,377,terra
40242,106,35,406,52,811,31,87,323,132,529,283,175,1207,279,98,1625,2677,486,4036,17442,3099,2367,1983,430,313,946,284,jr
40107,459,39,565,42,528,,455,723,559,1122,749,717,1088,936,299,2009,6288,823,3343,12810,2185,1031,311,404,684,1392,532,maximo
40085,345,60,316,30,400,23,113,416,378,1815,674,1049,1411,896,125,708,7765,779,3745,12188,2054,1040,704,654,516,1470,411,eugenio
39953,188,141,396,,271,31,68,252,203,4064,1608,2210,2794,810,127,773,3908,831,4044,10367,2544,1815,530,379,428,735,424,bernardino
39536,486,292,576,432,398,19,166,315,395,3043,885,1468,2776,476,263,1028,6790,1522,4110,7649,1449,1675,524,570,575,1262,392,estevao
39535,182,25,178,,2381,157,81,1192,141,243,188,407,338,32,57,2210,13942,1010,4309,6224,1882,265,249,400,356,2290,786,avelar
39496,74,,308,60,3450,519,73,8595,82,110,239,1402,1149,185,33,369,3633,351,3246,3953,445,523,7615,1039,742,651,637,viegas
39291,357,201,414,94,670,56,174,415,256,1980,828,1223,1593,671,167,751,6631,1344,5051,10026,1701,815,394,435,769,1730,545,cesario
38902,188,56,306,223,447,27,157,267,872,2640,974,1630,2299,786,87,1032,4477,1593,3608,10183,1568,2316,886,352,299,1115,514,cipriano
38754,304,83,1097,123,2432,48,157,5538,1171,132,254,84,533,42,63,7807,2402,191,1928,5759,1882,1094,2609,202,433,1452,934,lago
38671,167,39,1665,24,5034,978,85,1394,246,210,327,1301,1637,1938,129,4035,3593,1430,2414,5156,869,1310,1008,495,495,1994,698,ataide
38387,184,36,486,83,10153,1900,66,1469,1708,977,263,1048,779,195,29,1640,5461,927,2801,4483,515,454,1699,133,235,314,349,quaresma
38328,200,109,208,163,486,54,188,522,776,2165,325,1097,1999,2189,164,643,3284,1155,4592,8915,2307,3954,756,438,538,674,427,laurindo
38287,309,56,395,37,496,23,209,437,350,2574,598,455,1554,378,133,561,6912,763,2812,8309,2819,4580,1010,317,637,1155,408,adriano
38178,259,78,448,153,701,65,89,531,254,510,272,441,2570,482,298,1163,5883,1245,5735,9604,2298,797,1003,509,688,1604,498,victoria
38103,336,297,338,79,841,46,197,1209,1000,1008,617,507,2517,366,142,1411,7637,569,2367,8788,1570,716,707,529,1055,2674,580,antonia
38067,74,20,310,,788,65,56,280,247,240,88,37,208,174,367,3305,2733,644,5474,4855,2423,5859,8093,410,184,518,603,bittencourt
38047,323,95,583,159,1064,179,102,504,321,773,585,839,1403,731,183,2768,7139,480,3690,8540,2562,621,791,945,746,1413,508,malaquias
37976,395,48,1302,353,1018,40,104,884,87,108,577,621,1325,345,84,782,3511,359,4250,11118,2916,869,2545,1840,1635,415,445,delgado
37557,219,393,272,35,552,50,128,329,205,2782,505,406,1452,522,83,651,3486,1051,2380,14308,2574,1656,1301,410,548,893,366,rogerio
37495,162,49,255,195,5715,184,220,2992,292,487,501,698,5881,1373,674,4178,1528,231,3261,4563,1037,1454,198,209,242,552,364,prazeres
37468,391,275,1573,1557,1246,164,188,705,264,806,509,344,1298,405,122,1783,2732,579,3249,8973,2483,1475,2384,1331,721,1109,802,lopez
37395,249,69,1041,76,1111,42,464,1190,290,1653,1534,4542,3866,2364,884,2517,1541,276,2265,6894,873,325,391,957,605,961,415,macena
37257,206,26,247,57,205,,86,111,123,621,248,648,1114,690,81,726,3902,641,2375,11573,3402,5413,2476,795,581,703,193,floriano
36978,118,34,187,34,904,55,198,1334,482,193,117,160,830,184,871,17540,2901,262,1559,4438,835,293,830,640,869,767,343,anunciacao
36965,372,173,646,129,1245,121,238,824,562,1526,807,643,1701,374,261,2827,4251,625,3187,8193,1887,1102,1261,651,831,1855,673,dw
36908,452,128,617,166,764,60,213,1010,794,1527,1096,1075,2380,671,260,1018,10195,558,1950,4753,2363,904,411,399,712,1771,661,emanuel
36877,282,987,2292,328,2380,1030,271,3214,3408,6506,151,268,909,266,73,1032,1521,1147,2710,3616,479,394,500,866,333,937,977,castelo
36867,234,69,1055,1252,587,19,74,98,90,467,133,362,712,264,69,555,1523,239,2350,12349,3210,1225,3756,4441,756,596,382,romero
36727,362,133,545,195,302,36,58,215,255,1549,1627,2502,2704,1016,154,653,3539,687,3530,10620,2387,1677,370,328,459,541,283,marcolino
36569,178,48,587,57,2089,209,219,1393,1281,1656,211,628,561,162,40,1617,8890,558,3254,5452,1001,379,2853,1169,827,710,540,fialho
36553,98,99,74,,196,,185,52,16,128,56,209,96,15,57,2410,9059,330,3369,13097,1063,316,1599,663,440,2351,571,junqueira
36439,389,454,451,69,538,47,123,371,200,3049,1603,2586,2716,1090,260,625,4187,460,2957,8797,1752,1094,385,527,497,891,321,geronimo
36234,159,39,414,64,261,,236,263,135,663,708,2792,3930,1407,117,1158,3551,1060,3154,9462,1628,1520,487,802,637,1169,413,florentino
36163,519,37,341,85,556,921,278,862,169,193,894,124,196,134,582,3297,4535,892,6967,4830,1814,581,3486,353,543,1859,1115,cortes
36157,433,135,1728,557,315,18,56,41,,75,59,55,115,25,28,183,853,101,1381,20865,3973,759,1205,2150,636,225,175,ruiz
36134,211,41,918,192,325,18,92,308,931,602,241,955,5235,648,68,1482,2765,458,2011,8497,1761,5151,1078,423,714,775,234,joao
36022,192,178,281,72,1155,260,160,1616,480,1296,118,95,1665,5229,511,936,1513,467,2067,10325,2108,832,1224,727,629,1546,340,ferro
35845,220,49,5762,61,3178,131,111,255,259,149,349,414,536,333,314,3379,3549,462,5051,5854,1607,364,1711,255,305,521,666,seixas
35768,305,87,1140,132,9713,1211,111,819,150,725,611,529,1002,135,265,1631,4966,799,3589,4297,779,433,351,263,379,768,578,magno
35589,226,18,38,,126,,154,331,75,66,63,46,86,43,,60,1902,76,576,811,1115,1778,25159,852,389,1344,236,dorneles
35508,92,,424,,293,,129,219,22,217,33,57,2325,187,72,2977,4458,269,1079,16243,806,214,114,623,949,3263,427,cintra
35345,186,,,,134,,31,31,,78,18,19,26,,15,213,1279,45,2242,17589,7715,1248,2341,711,1173,134,80,proenca
35114,223,151,493,118,1182,62,249,945,453,1218,661,711,2263,622,184,1836,3687,498,3271,9141,1528,870,1435,476,984,1488,365,sikva
34920,147,111,452,103,965,103,18,126,51,1088,8116,529,731,34,61,380,1040,227,2056,3256,2319,8223,3369,419,289,321,386,varela
34812,385,193,696,200,1692,124,180,1641,766,1634,1136,930,4988,1532,475,1670,3372,233,1669,5032,1388,765,410,341,1072,1728,560,sofia
34779,235,,52,,113,15,44,41,,15,20,25,79,,22,131,463,1590,594,1689,4422,8001,15985,288,594,141,192,schneider
34714,327,183,1599,47,2071,235,67,1749,308,658,148,212,876,1102,1039,1261,2548,837,4763,8299,1846,1292,1460,499,353,576,359,graca
34611,387,73,1212,103,1077,35,227,416,268,2110,1891,2495,2254,269,145,4681,1613,580,2626,4909,803,2622,672,296,619,1491,737,regis
34429,271,51,499,48,387,27,139,497,370,650,463,490,1275,313,460,3114,5863,569,2951,8058,1765,1929,1484,296,553,1512,395,rita
34305,205,53,338,80,1278,127,657,431,397,780,501,728,1228,623,225,1164,3387,610,2546,10575,2571,2654,909,411,617,833,377,americo
34229,384,197,340,80,754,23,116,804,386,2523,1209,1964,1991,1164,223,1326,2792,393,4363,5175,1054,2573,2114,475,519,874,413,flor
34139,179,38,379,21,351,54,94,144,66,272,55,75,350,117,120,1207,1660,988,7239,7558,2894,2622,5731,287,407,806,425,telles
33888,300,109,780,85,1429,66,201,908,389,1274,588,523,955,316,234,2223,4376,607,3130,8243,1748,921,1403,403,682,1529,466,olveira
33800,412,260,834,193,2168,274,782,1158,1250,4209,771,2012,2477,254,199,2300,2464,325,1980,4707,1010,293,158,395,754,1467,694,benicio
33767,282,19,55,77,3092,505,1893,1026,172,107,19,148,476,58,395,1260,11153,1641,3499,2879,309,197,387,285,755,1934,1144,valadares
33590,310,80,325,128,754,61,119,421,357,745,915,568,3438,599,180,729,6258,251,1587,8076,2254,1079,667,422,848,1837,582,gabriela
33577,121,24,9259,227,15374,1716,29,3137,20,72,20,122,67,,,208,168,118,781,1179,152,213,151,35,89,122,154,serrao
33576,252,24,424,94,306,,297,260,477,1140,1592,1507,2205,915,255,991,4722,594,3062,9030,1920,686,411,562,428,1071,337,dionisio
33468,222,,508,16,1225,19,222,397,88,84,22,17,50,,30,540,7875,464,3532,7687,1900,2510,3713,201,311,1338,487,godinho
33431,476,586,2525,431,2382,612,308,1300,2199,11817,210,474,1355,409,98,467,416,217,1190,3597,389,194,155,205,181,644,594,uchoa
33425,202,18,325,49,355,,24,25,,51,20,17,38,,18,141,971,61,547,17224,5293,1440,5225,645,371,197,141,munhoz
33398,,,23,20,368,,120,32367,16,,,,,,,,51,,24,25,,27,,,77,123,139,guajajara
33323,252,43,861,1419,302,187,81,91,41,73,78,75,96,29,39,776,1935,1273,1600,15686,2820,1820,1925,558,513,361,389,del
33139,353,,386,17,240,41,62,,,32,,,,17,,1667,406,28,614,14980,5510,2808,3893,436,460,816,314,fogaca
33089,401,449,469,437,1025,120,40,478,86,287,195,73,321,113,68,3824,6479,1424,2492,8668,1803,428,567,899,625,764,554,salomao
33011,566,18,1374,432,1182,53,203,168,228,149,81,124,258,24,49,1391,4698,451,3448,10353,1998,962,2661,903,509,487,241,gil
32938,228,,393,30,257,,47,125,163,1905,535,1133,618,595,483,642,5253,715,3918,9666,2128,1496,1024,278,376,665,246,nicolau
32792,241,161,4506,237,350,,60,119,64,380,64,73,154,308,57,265,1364,197,939,5968,1790,884,7122,6431,685,177,182,ramires
32779,259,96,531,379,503,146,96,683,437,3722,1743,2099,3184,1699,211,1073,2581,642,2767,6529,912,470,230,354,348,691,394,simplicio
32676,165,24,213,18,596,41,128,403,627,671,132,358,939,190,213,438,9698,614,2220,8875,1749,241,427,404,533,2010,749,padua
32656,61,,28,35,63,,65,51,,37,31,22,29,,26,400,401,101,690,1235,4310,7978,15699,275,733,209,156,weber
32503,42,42,169,42,300,21,29,102,63,279,81,79,179,137,74,727,2330,1068,13483,6580,1090,772,3526,347,149,203,589,vianna
32491,144,76,183,452,318,,45,865,142,984,886,893,1360,567,153,998,2557,901,4360,9332,2607,2182,493,457,549,765,218,constantino
32478,156,71,4043,284,3923,261,84,137,28,1594,163,52,121,51,65,1710,595,151,2055,8694,2132,1168,2747,684,408,675,426,guerreiro
32432,127,,102,,215,,347,185,,154,257,22,94,,,903,1679,815,2385,1688,2747,1467,17349,729,473,337,292,fontoura
32431,510,180,618,77,665,48,83,457,226,1327,888,899,1677,846,276,971,2943,708,3325,8654,2899,1061,917,488,743,651,294,valentin
32393,218,49,830,661,280,,78,390,172,1442,670,410,549,515,52,642,5940,1284,3075,10153,1866,897,686,261,429,551,279,ambrosio
32320,415,110,484,100,1701,197,113,386,93,335,194,338,723,197,109,1146,3520,936,3184,8784,3155,1274,2027,931,558,974,336,goncalvez
32266,96,18,867,277,960,,128,235,70,80,84,141,132,27,131,4874,2169,313,1665,12192,2912,993,2350,413,422,368,340,palma
32230,551,344,581,80,1461,104,184,779,298,1366,732,411,998,320,147,2165,3135,572,1953,6979,2270,1066,2216,765,874,1605,274,olivera
32172,246,31,2267,564,1867,223,43,3457,23,59,902,45,546,147,40,913,4326,156,1673,4550,2133,6535,218,186,315,314,393,mafra
32117,187,136,336,445,286,,118,277,962,2134,1523,6282,3229,662,164,932,2576,262,2515,6210,841,252,53,366,263,802,296,clementino
31729,179,72,409,67,278,25,57,185,115,3314,646,1187,1401,469,89,496,4194,654,2494,9104,2401,1959,690,278,342,435,189,agostinho
31703,256,207,419,219,763,146,522,1443,1175,7978,394,1934,2291,508,36,680,2041,121,3014,2745,283,208,305,80,358,2464,1113,camelo
31566,227,85,807,55,467,30,96,270,187,1665,460,361,1271,539,148,923,5107,1041,5620,7578,1257,910,527,216,522,826,371,claudio
31544,604,344,886,40,2406,111,472,1059,436,1997,375,303,493,169,201,3773,4482,766,1391,4240,1949,818,1025,303,738,1835,328,morreira
31360,230,63,295,228,479,37,127,414,176,946,287,298,1159,288,158,1387,4102,281,3459,9286,2489,1887,782,358,759,1000,385,marcelo
31335,348,99,479,117,931,83,90,824,479,728,812,562,3189,809,329,916,5827,175,1163,6387,2271,730,546,349,938,1656,498,gabriele
31231,340,185,503,188,702,15,71,599,230,2472,758,471,873,99,100,1304,4119,632,3138,8305,1806,717,1523,436,460,860,325,diogo
31212,316,150,467,107,1539,162,450,676,441,1789,343,815,874,559,421,4166,4419,673,2130,4761,942,255,242,436,734,2361,984,alcantra
31210,492,245,1059,164,1755,120,338,1484,564,1747,1272,1345,1329,459,211,1449,2604,618,2692,4950,1447,758,753,509,889,1320,637,medeiro
31207,223,64,244,49,407,16,66,184,61,696,350,316,682,332,199,573,1441,1015,5112,11065,2509,1762,2038,477,376,699,251,mathias
31030,174,36,333,27,607,21,273,1213,197,255,196,76,160,113,620,7204,5641,384,1481,4715,921,228,156,314,687,4603,395,divino
30979,247,1853,1925,174,1348,386,38,429,364,10849,2036,3299,2137,57,43,419,194,73,1581,2089,134,115,55,37,94,381,622,gadelha
30923,228,135,290,163,487,20,76,232,448,1151,812,1683,1600,591,251,618,4599,502,2558,8615,1794,1558,418,270,404,1071,349,evaristo
30906,160,88,774,97,946,80,542,2185,2668,2606,2433,1645,1945,503,873,4037,2377,252,710,2827,305,208,181,218,455,1221,570,neta
30724,157,50,215,37,371,23,119,540,279,1198,396,504,815,213,154,611,4370,533,4207,7756,2117,1555,1733,336,494,1325,616,aurelio
30635,401,46,1046,46,498,15,57,201,115,197,114,683,2191,374,71,1907,2362,831,4621,9549,2024,921,564,341,311,680,469,jordao
30455,196,19,49,31,81,,78,36,19,,18,25,24,,20,94,546,671,316,4809,5041,6546,10419,311,700,251,133,dal
30265,597,1245,2851,198,1726,132,87,1417,1336,11027,195,55,246,33,50,1068,876,121,1406,2338,345,235,623,142,215,655,1046,frota
30213,402,205,666,135,609,16,157,403,152,2397,1163,2209,3089,995,157,1170,2953,1143,2968,5200,649,673,294,388,486,1303,231,bernado
30170,314,29,3483,51,707,15,93,561,134,3443,309,3743,1079,233,46,443,1189,252,920,6400,1597,507,3213,347,197,330,535,rolim
30162,341,17,437,21,266,,54,94,81,184,58,153,1393,2003,140,2854,6655,925,2580,7008,905,260,1462,437,346,1094,394,malta
30133,160,16,511,177,16897,2789,77,439,34,574,92,115,475,106,,156,2388,438,1214,1714,603,313,55,65,209,362,144,baia
30070,222,95,794,47,411,33,157,646,365,1374,799,1256,1966,646,270,926,4471,728,2567,7979,1496,387,180,345,516,1076,318,olimpio
30053,218,46,638,181,313,18,77,318,272,559,274,656,3041,544,140,1142,3421,439,2490,9460,1618,1340,556,416,493,1096,287,manuel
29921,531,66,11476,271,14249,523,45,52,16,176,76,15,28,69,,53,211,,703,407,112,233,106,57,142,143,143,bentes
29900,187,120,746,73,515,17,63,514,409,2339,563,1756,701,423,120,1464,4090,419,2757,7073,1235,1522,253,456,321,1317,447,crispim
29892,347,204,455,119,569,60,177,614,571,1760,758,1388,1305,692,421,1530,3495,777,2561,6406,1864,451,479,576,592,1314,407,calisto
29779,251,133,441,88,915,91,221,1026,449,1434,625,715,2774,950,155,1773,2940,407,2600,6540,1063,641,1033,371,536,1213,394,silca
29694,220,23,595,240,439,,30,26,,159,131,348,237,123,93,975,2301,204,2338,14512,3103,625,1008,670,388,635,258,navarro
29691,209,56,227,56,455,33,64,295,227,871,1274,905,4528,658,241,930,4717,606,2794,5914,1330,773,233,289,512,1128,366,carla
29621,49,,312,44,933,30,23,139,31,138,211,2284,746,52,90,248,7929,831,7124,4671,744,373,1707,131,96,186,495,henriques
29558,328,239,495,165,657,24,118,1035,929,9391,149,187,1485,65,51,156,866,277,3584,3125,459,169,521,2609,346,688,1440,ximenes
29531,148,175,327,65,663,56,1972,1536,8483,1870,240,1049,1426,84,67,1405,588,117,889,2940,994,154,68,52,224,1886,2053,lustosa
29531,571,550,3950,280,2247,261,1979,1047,723,6953,80,140,1689,23,30,506,515,156,1548,2988,379,329,172,124,671,776,844,parente
29434,147,45,333,77,717,20,73,559,598,1761,3929,2001,2551,322,197,2014,1794,1741,3634,4375,383,231,332,264,347,572,417,cosme
29407,159,20,641,49,986,42,287,383,76,640,247,1530,1333,2487,456,4597,1645,423,2935,6209,932,351,993,380,335,808,463,palmeira
29381,62,,15,,69,,17,31,,21,37,55,85,26,15,688,985,2031,15130,1984,898,948,5097,70,112,691,290,azeredo
29286,189,48,211,74,626,55,120,748,549,1253,1053,824,3396,699,294,1121,5378,273,1614,5735,1109,699,545,255,521,1370,527,cecilia
29269,228,74,1674,2834,578,44,80,357,139,462,251,331,720,246,143,1132,1718,255,3005,6861,1969,1737,2429,681,353,538,430,rodriguez
29143,129,38,65,18,45,,,,,23,,15,27,,,42,126,35,697,3137,1875,898,5319,15428,1012,98,69,benites
29094,286,84,306,84,861,60,489,1047,762,2185,451,804,1650,497,319,2036,3608,498,1963,5611,975,511,517,434,582,1708,766,alvea
29032,258,30,231,34,1091,39,328,812,945,1192,335,606,969,212,223,3359,3414,336,1361,7493,1991,473,446,483,602,1331,438,primo
29003,171,,36,,311,,56,819,31,30,,16,35,34,26,11426,3081,242,444,9694,878,118,21,681,240,328,268,caires
28963,230,26,290,37,351,30,164,181,138,678,150,504,1059,187,38,460,5607,610,1690,9528,2248,840,434,1135,695,1379,274,leonel
28865,239,,74,19,191,65,103,190,72,400,251,1111,1002,525,416,2529,3836,704,2430,9280,2072,768,977,321,542,511,226,donato
28792,323,218,410,55,763,112,74,837,301,1614,990,999,1471,395,121,1740,4425,391,3017,6749,1060,431,553,330,470,649,294,damiao
28660,240,26,61,191,99,,25,39,,71,37,17,38,,,81,817,529,1006,16203,3565,402,1105,2918,672,377,118,gimenes
28640,148,106,791,37,399,90,632,453,22,923,257,1539,2956,1101,34,565,847,688,3453,5125,3173,1826,2164,211,278,351,471,fragoso
28452,95,144,660,994,496,25,49,139,62,152,157,101,185,23,43,587,3076,608,6393,6744,2421,1778,1826,378,268,558,490,valle
28389,186,38,210,31,264,26,67,146,196,704,155,72,210,52,46,339,7094,843,2556,6673,3835,1595,1029,490,490,707,335,mara
28388,292,191,710,181,1311,113,263,1013,419,937,518,556,1626,468,176,1634,3154,477,2358,5655,1324,663,1456,401,833,1379,280,siva
28328,262,28,413,50,232,,52,168,184,776,231,365,987,353,55,447,6303,680,2933,8737,1731,963,491,598,332,702,246,julio
28202,264,26,160,18,186,,69,195,158,704,145,163,240,101,70,345,7031,625,2078,10000,1591,1066,390,293,527,1514,231,marciano
28201,92,74,405,254,416,,39,181,265,2160,1649,3643,3847,1794,91,580,694,258,2190,4902,903,2264,295,169,402,344,283,laurentino
27861,196,77,232,69,650,42,79,474,516,1311,655,634,2715,394,176,878,4502,303,2664,6443,1378,763,494,259,453,1085,419,alice
27805,237,,454,27,430,22,104,241,206,864,291,740,516,581,118,989,6503,747,2649,6876,2306,609,454,366,494,746,235,procopio
27599,226,24,395,32,785,163,94,220,118,213,183,210,194,95,52,636,3270,511,2097,13013,2221,555,746,208,338,768,232,romano
27497,199,113,330,95,551,75,84,675,194,216,216,181,704,288,70,376,4337,229,4128,7174,2543,1294,388,266,564,1569,638,cristine
27456,271,47,265,37,604,58,209,404,277,756,190,390,786,204,136,1241,3370,670,3109,6548,2372,1158,1590,581,502,1086,595,golcalves
27347,901,658,477,197,1460,205,193,131,83,422,366,383,1687,303,162,1845,3435,1007,2507,4037,1806,545,316,854,1611,1578,178,solza
27335,144,52,557,678,711,73,67,253,138,397,388,444,618,175,87,1390,1481,337,3013,9373,1615,1075,2073,965,333,505,393,fernandez
27327,145,15,139,90,2795,70,110,164,30,69,24,119,442,40,520,4791,1672,742,2861,7361,1318,251,446,245,309,2227,332,pina
27324,196,186,264,73,286,37,82,175,85,2610,1860,1875,2021,467,60,471,3035,534,2697,6761,783,811,350,327,224,723,331,jeronimo
27310,236,77,466,46,809,114,152,416,485,2652,905,1100,1371,2351,477,880,3129,280,2560,5194,937,499,321,298,326,766,463,canuto
27216,165,451,472,58,800,39,81,1428,7563,12296,49,39,64,,18,75,120,32,702,843,69,46,31,,61,553,1145,fontenele
